,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
ZNF138:P1P2,580,targeting,1.8465576171875,0.714,2.71484375,0.384,2.0323486328125,0.634,2.18359375,0.546,2.48779296875,0.411,1.7969970703125,0.708,1.9190673828125,0.667,2.564208984375,0.405,1.8828125,0.699,2.2645263671875,0.517,2.1873779296875,0.548,2.8302001953125,0.259,2.0438232421875,0.583,1.87841796875,0.668,4.6376953125,0.053,1.5433349609375,0.834,1.6463623046875,0.786,3.033203125,0.239,2.7010498046875,0.367,2.5994873046875,0.341,2.33968505859375,0.5181500000000001,0.2855361159541631,0.3691574016323069
TFCP2:P1P2,402,targeting,10.3609619140625,0.002,11.263671875,0.005,10.3856201171875,0.005,10.621826171875,0.004,11.1500244140625,0.005,10.7073974609375,0.003,8.669189453125,0.01,11.52880859375,0.002,11.4638671875,0.003,12.4818115234375,0.001,10.1588134765625,0.006,11.68212890625,0.003,8.3739013671875,0.016,8.9931640625,0.013,15.121826171875,0.001,9.2874755859375,0.004,7.9151611328125,0.016,11.327880859375,0.002,10.3663330078125,0.004,9.3795166015625,0.007,10.561968994140624,0.005600000000000001,2.251037138743839,1.0237448882335782
ZNF25:P1P2,496,targeting,2.49267578125,0.594,1.7933349609375,0.866,2.2548828125,0.686,2.5992431640625,0.507,2.31005859375,0.573,2.343017578125,0.593,1.7811279296875,0.837,1.9556884765625,0.808,2.4595947265625,0.574,2.374267578125,0.628,2.4462890625,0.581,1.7972412109375,0.822,1.793701171875,0.829,2.9290771484375,0.369,2.3984375,0.649,2.56689453125,0.531,1.947509765625,0.78,2.0206298828125,0.737,1.97998046875,0.809,1.753173828125,0.868,2.19984130859375,0.68205,0.16617741929843363,0.3423913529641059
BNC2:P1P2,401,targeting,7.3948974609375,0.02,7.97216796875,0.03,9.6134033203125,0.01,8.188720703125,0.019,9.1121826171875,0.007,8.4720458984375,0.013,6.8857421875,0.028,6.4033203125,0.05,8.1630859375,0.012,9.7930908203125,0.003,6.1553955078125,0.068,8.779052734375,0.013,6.2742919921875,0.056,7.6103515625,0.022,10.3623046875,0.004,8.4659423828125,0.006,6.1370849609375,0.064,10.05615234375,0.006,6.1148681640625,0.062,6.9056396484375,0.035,7.942987060546875,0.0264,1.578231598793076,0.8999838550663659
KLF1:P1P2,364,targeting,3.293701171875,0.578,2.9246826171875,0.656,4.325927734375,0.286,3.7767333984375,0.372,4.636962890625,0.196,3.206298828125,0.54,3.1182861328125,0.563,1.9197998046875,0.935,2.8941650390625,0.636,3.0859375,0.562,3.04736328125,0.594,2.9637451171875,0.605,2.911376953125,0.614,3.8631591796875,0.338,3.9205322265625,0.377,3.8544921875,0.347,2.27685546875,0.848,3.7681884765625,0.356,2.805419921875,0.738,2.215087890625,0.875,3.240435791015625,0.5508,0.25899818369217364,0.5106034203628849
ZNF177:P1,256,targeting,6.342041015625,0.255,5.6033935546875,0.325,5.1181640625,0.429,6.0133056640625,0.258,7.0411376953125,0.173,4.834228515625,0.434,4.5294189453125,0.511,5.7139892578125,0.337,5.7288818359375,0.304,5.7633056640625,0.319,6.39599609375,0.243,5.7135009765625,0.289,4.5244140625,0.496,4.9654541015625,0.432,7.2052001953125,0.155,4.61083984375,0.523,4.492431640625,0.494,5.3792724609375,0.351,5.56640625,0.362,3.9300537109375,0.674,5.47357177734375,0.3682,0.43390442092205095,0.7382708175514021
NHLH2:P1P2,534,targeting,2.541015625,0.486,3.1568603515625,0.292,2.854736328125,0.389,2.7130126953125,0.39,3.421630859375,0.215,2.267822265625,0.538,2.2733154296875,0.542,3.2852783203125,0.274,2.8760986328125,0.338,3.326171875,0.218,3.220947265625,0.274,3.3648681640625,0.221,1.662353515625,0.822,1.6776123046875,0.822,5.3980712890625,0.049,2.0078125,0.647,2.086669921875,0.663,3.2159423828125,0.21,2.6705322265625,0.446,2.37451171875,0.502,2.81976318359375,0.41690000000000005,0.3799576877647227,0.4502126358451912
ZNF514:P1,571,targeting,3.2064208984375,0.258,3.3604736328125,0.238,3.9736328125,0.116,4.0560302734375,0.093,4.5157470703125,0.089,4.0247802734375,0.091,3.7900390625,0.115,3.72216796875,0.148,3.819091796875,0.134,4.5894775390625,0.059,3.7237548828125,0.135,4.7060546875,0.06,3.2210693359375,0.209,3.1719970703125,0.215,5.293701171875,0.047,2.9107666015625,0.311,3.3907470703125,0.183,3.932373046875,0.103,2.246826171875,0.566,3.6348876953125,0.148,3.764501953125,0.1659,0.78012743667646,0.5757075268004155
OR5AP2,468,negative control,3.2769775390625,0.381,2.4996337890625,0.667,2.8541259765625,0.498,3.0198974609375,0.409,3.176025390625,0.381,3.4345703125,0.297,2.236328125,0.682,3.066650390625,0.45,3.5927734375,0.279,3.8238525390625,0.23,2.9119873046875,0.505,3.431884765625,0.282,2.583984375,0.56,3.4166259765625,0.32,4.1153564453125,0.206,3.1959228515625,0.395,2.638671875,0.566,3.13671875,0.375,2.601806640625,0.637,3.59326171875,0.252,3.130352783203125,0.4186000000000001,0.3781904011933542,0.49559328424446797
ZNF383:P1P2,783,targeting,1.838623046875,0.52,1.733642578125,0.563,1.3515625,0.817,2.0382080078125,0.423,2.232421875,0.289,1.5789794921875,0.586,1.4691162109375,0.7,1.5142822265625,0.7,1.2908935546875,0.821,1.57568359375,0.657,1.76123046875,0.554,1.5906982421875,0.613,1.290283203125,0.803,1.1448974609375,0.895,2.4781494140625,0.248,1.286865234375,0.821,1.2802734375,0.814,1.5535888671875,0.654,1.4189453125,0.773,1.0908203125,0.903,1.575958251953125,0.6577,0.18196555496026157,0.197544708593552
IKZF3:P1P2,1251,targeting,0.9842529296875,0.819,0.961669921875,0.835,1.2313232421875,0.637,1.462890625,0.439,1.6763916015625,0.3,1.4317626953125,0.449,2.2738037109375,0.13,1.6953125,0.317,1.093505859375,0.713,1.0728759765625,0.719,1.3541259765625,0.542,1.522705078125,0.377,2.2176513671875,0.133,1.956787109375,0.18,1.21875,0.641,1.9385986328125,0.214,2.278076171875,0.126,1.6376953125,0.331,1.4703369140625,0.467,2.2943115234375,0.13,1.588641357421875,0.42495000000000005,0.3716519466480953,0.20102586443665615
ZBTB2:P1P2,155,targeting,7.888427734375,0.425,7.7388916015625,0.467,10.327392578125,0.216,10.0050048828125,0.205,10.41162109375,0.18,9.9501953125,0.212,10.15087890625,0.229,8.3218994140625,0.391,9.3524169921875,0.272,10.1611328125,0.21,7.16845703125,0.507,10.7313232421875,0.156,8.558837890625,0.313,9.6658935546875,0.228,10.1839599609375,0.222,9.633544921875,0.228,8.564208984375,0.325,10.8189697265625,0.149,6.580078125,0.621,9.1036376953125,0.293,9.265838623046875,0.29245000000000004,0.5339335243414534,0.966884732114648
NFATC2:P2,912,targeting,1.601806640625,0.589,1.2027587890625,0.838,1.862548828125,0.436,1.6409912109375,0.513,1.522216796875,0.619,2.102294921875,0.257,1.382568359375,0.7,1.3231201171875,0.752,1.7486572265625,0.456,2.202880859375,0.248,1.284423828125,0.778,1.695556640625,0.469,1.4964599609375,0.613,2.0028076171875,0.33,2.3271484375,0.242,1.952392578125,0.354,1.52880859375,0.59,2.2357177734375,0.227,1.2998046875,0.768,2.0120849609375,0.341,1.72125244140625,0.506,0.29584090035011174,0.23584456926411473
NHLH1:P1P2,345,targeting,7.9864501953125,0.04,9.27392578125,0.029,8.5247802734375,0.025,8.36376953125,0.026,9.3262939453125,0.013,7.8502197265625,0.028,6.396240234375,0.082,8.692626953125,0.02,8.752197265625,0.026,9.6932373046875,0.01,7.8021240234375,0.041,9.060791015625,0.012,5.7935791015625,0.117,6.032958984375,0.107,12.0771484375,0.004,7.0093994140625,0.051,5.7242431640625,0.108,9.14794921875,0.025,7.7572021484375,0.039,6.8404541015625,0.058,8.105279541015625,0.04305000000000001,1.3659259745125314,0.9087679977196362
FOXL1:P1P2,740,targeting,6.28271484375,0.003,5.0538330078125,0.02,7.047119140625,0.0,6.8089599609375,0.007,6.740966796875,0.005,6.789306640625,0.003,5.2816162109375,0.013,4.4866943359375,0.028,6.1685791015625,0.008,6.87060546875,0.003,5.617431640625,0.012,5.6087646484375,0.007,5.5888671875,0.012,7.1009521484375,0.004,5.9937744140625,0.007,7.1611328125,0.0,5.05517578125,0.014,6.2493896484375,0.004,4.76953125,0.022,4.555908203125,0.022,5.961566162109375,0.0097,2.0127807700919953,0.7753603681646719
ELMSAN1:P1,365,targeting,3.5849609375,0.493,3.6295166015625,0.449,3.76611328125,0.418,3.4114990234375,0.464,4.31787109375,0.256,3.227294921875,0.511,3.4749755859375,0.447,3.5955810546875,0.466,3.9578857421875,0.333,4.386474609375,0.269,3.087646484375,0.598,4.6318359375,0.215,2.575439453125,0.727,3.1470947265625,0.553,5.7650146484375,0.127,3.443115234375,0.423,2.778564453125,0.664,4.7144775390625,0.199,2.919921875,0.682,3.9501953125,0.338,3.71827392578125,0.4316,0.3649085016756245,0.5703413811521455
NCOA1:P1P2,1090,targeting,3.090576171875,0.055,2.6156005859375,0.128,1.993896484375,0.282,3.0250244140625,0.055,2.3076171875,0.152,2.815673828125,0.064,3.4425048828125,0.024,3.3157958984375,0.032,2.2132568359375,0.17,1.62744140625,0.415,3.80859375,0.023,2.9302978515625,0.067,3.63916015625,0.023,2.9661865234375,0.049,2.2672119140625,0.161,2.410400390625,0.131,3.66796875,0.018,1.8778076171875,0.295,3.37255859375,0.04,3.381103515625,0.024,2.838433837890625,0.11039999999999998,0.9569915901200485,0.45307877554790554
ZNF235:P1P2,318,targeting,4.25537109375,0.391,4.7518310546875,0.313,5.906005859375,0.138,4.6649169921875,0.294,5.53271484375,0.175,4.4580078125,0.317,4.0013427734375,0.393,3.3328857421875,0.605,4.6229248046875,0.312,5.6710205078125,0.172,3.964111328125,0.499,4.5596923828125,0.3,4.06640625,0.408,5.0697021484375,0.216,6.4600830078125,0.127,5.646484375,0.145,3.085693359375,0.658,5.8614501953125,0.137,3.720703125,0.533,4.177490234375,0.395,4.69044189453125,0.3264,0.4862365445312511,0.6712137602664747
"ZNF285:ENST00000330997.4,ENST00000544719.2",480,targeting,6.938232421875,0.023,6.970947265625,0.013,7.144287109375,0.014,7.7415771484375,0.013,7.874267578125,0.008,6.747314453125,0.011,5.4996337890625,0.044,6.489013671875,0.029,7.0653076171875,0.017,7.817626953125,0.006,6.77587890625,0.016,7.3333740234375,0.016,5.042724609375,0.063,5.85986328125,0.03,9.9576416015625,0.001,5.539306640625,0.045,4.69140625,0.07,6.9700927734375,0.01,6.144287109375,0.037,4.87548828125,0.081,6.67391357421875,0.027350000000000003,1.5628839069519214,0.8243805783327205
ZBTB16:P1P2,211,targeting,6.1351318359375,0.403,6.106689453125,0.414,5.5504150390625,0.522,5.833740234375,0.454,5.4036865234375,0.511,6.3143310546875,0.343,5.25048828125,0.502,5.98583984375,0.433,6.55810546875,0.343,7.0438232421875,0.299,5.9613037109375,0.429,5.854248046875,0.423,5.7833251953125,0.416,6.990234375,0.258,7.16943359375,0.303,5.8492431640625,0.421,5.7215576171875,0.434,5.992431640625,0.382,5.7381591796875,0.475,6.1654052734375,0.366,6.070379638671875,0.40655,0.39087535229370585,0.7832158524961148
FUBP3:P1P2,103,targeting,20.5341796875,0.06,19.8365478515625,0.093,20.17431640625,0.076,20.8751220703125,0.056,20.960205078125,0.064,21.208251953125,0.064,18.0721435546875,0.092,18.6033935546875,0.086,20.2596435546875,0.062,21.701416015625,0.058,19.966552734375,0.082,19.1783447265625,0.071,18.008544921875,0.098,19.2061767578125,0.069,20.7840576171875,0.07,19.99658203125,0.065,17.449462890625,0.113,18.8077392578125,0.081,17.63037109375,0.138,17.40869140625,0.123,19.533087158203124,0.08104999999999998,1.0911934005943258,1.2907708879277284
KLRG1:P1P2,543,targeting,3.9432373046875,0.154,4.501708984375,0.102,4.76953125,0.07,4.866943359375,0.06,5.0430908203125,0.05,4.6981201171875,0.064,4.022705078125,0.132,4.35546875,0.123,4.7900390625,0.058,5.4615478515625,0.028,3.8533935546875,0.172,5.720703125,0.033,3.6939697265625,0.194,4.24365234375,0.114,7.090576171875,0.007,4.2581787109375,0.11,3.5467529296875,0.203,5.3089599609375,0.037,3.5367431640625,0.202,4.1024169921875,0.137,4.590386962890625,0.1025,0.9892337664815748,0.6618492974685183
NFATC4:P1P2,588,targeting,1.9443359375,0.693,1.6741943359375,0.814,2.004638671875,0.659,2.6793212890625,0.318,2.193115234375,0.521,2.757080078125,0.312,2.6280517578125,0.361,2.0777587890625,0.633,1.7379150390625,0.767,1.753662109375,0.769,2.587890625,0.41,2.2420654296875,0.5,2.6112060546875,0.34,2.1390380859375,0.555,2.1063232421875,0.638,1.72705078125,0.77,2.525146484375,0.38,1.4891357421875,0.839,1.84765625,0.75,1.94384765625,0.695,2.1334716796875,0.5862,0.23194677732068758,0.3290868822845848
GCM2:P1P2,456,targeting,3.0364990234375,0.465,3.042724609375,0.453,3.2515869140625,0.395,3.757568359375,0.257,4.2274169921875,0.153,3.6153564453125,0.272,5.1085205078125,0.086,3.74560546875,0.278,3.21875,0.379,3.3995361328125,0.325,3.2855224609375,0.388,4.27734375,0.166,4.2357177734375,0.18,3.652099609375,0.272,2.958740234375,0.499,3.9691162109375,0.209,4.9674072265625,0.075,3.8758544921875,0.203,3.1175537109375,0.439,4.7835693359375,0.11,3.776324462890625,0.28020000000000006,0.5525163698806379,0.5770693019367275
ZNF263:P1,358,targeting,6.3243408203125,0.098,6.67529296875,0.069,7.4356689453125,0.046,5.712890625,0.137,6.9093017578125,0.06,6.4014892578125,0.076,4.9849853515625,0.169,5.185791015625,0.18,6.557373046875,0.074,7.6646728515625,0.028,5.7418212890625,0.122,6.642822265625,0.057,5.1318359375,0.184,5.656494140625,0.119,9.247802734375,0.013,5.8758544921875,0.105,4.8260498046875,0.196,7.328857421875,0.034,5.2176513671875,0.184,5.2615966796875,0.158,6.239129638671875,0.10544999999999997,0.9769122330045548,0.7951240096365996
TULP1:P1P2,1101,targeting,1.5450439453125,0.54,1.6385498046875,0.458,1.1524658203125,0.804,1.67822265625,0.408,1.6649169921875,0.408,1.7154541015625,0.379,1.26123046875,0.701,1.765380859375,0.396,1.44921875,0.571,1.8990478515625,0.308,1.9071044921875,0.321,1.4951171875,0.521,1.2843017578125,0.662,1.274658203125,0.677,2.080322265625,0.219,1.1976318359375,0.734,1.6204833984375,0.44,1.52392578125,0.464,1.4769287109375,0.57,1.3284912109375,0.619,1.5479248046875,0.51,0.2924213084074721,0.1897498596398474
ZNF736:P1,439,targeting,7.521484375,0.015,8.5936279296875,0.009,8.982177734375,0.008,7.0897216796875,0.025,9.6513671875,0.003,7.213623046875,0.024,6.6915283203125,0.025,7.6258544921875,0.026,8.5054931640625,0.005,9.910400390625,0.001,7.927001953125,0.009,8.5833740234375,0.006,5.78173828125,0.046,6.3077392578125,0.038,12.3245849609375,0.0,7.668212890625,0.01,5.648193359375,0.065,9.5220947265625,0.005,7.05419921875,0.038,6.766357421875,0.025,7.968438720703125,0.01915,1.7176044952574745,0.9013732371545008
ZSCAN22:P1P2,754,targeting,2.545654296875,0.247,2.2657470703125,0.32,1.9404296875,0.504,3.1512451171875,0.116,2.953369140625,0.145,2.709228515625,0.173,2.6270751953125,0.199,2.9317626953125,0.174,2.312255859375,0.335,2.43408203125,0.265,3.18994140625,0.105,2.5291748046875,0.221,2.841064453125,0.19,2.2454833984375,0.32,2.5877685546875,0.246,2.031005859375,0.387,2.988525390625,0.116,1.5118408203125,0.698,2.38037109375,0.293,2.078125,0.407,2.51270751953125,0.27304999999999996,0.5637419141099635,0.40014193942977955
MSC:P1P2,863,targeting,3.9482421875,0.03,3.8597412109375,0.05,2.885986328125,0.122,2.8001708984375,0.139,2.630859375,0.162,3.552001953125,0.055,3.9263916015625,0.026,4.0242919921875,0.032,2.9747314453125,0.095,3.13671875,0.089,4.553955078125,0.018,2.7982177734375,0.121,4.921630859375,0.011,4.0389404296875,0.024,2.3406982421875,0.263,3.97705078125,0.03,5.02197265625,0.01,2.9857177734375,0.109,4.41259765625,0.021,4.77685546875,0.011,3.678338623046875,0.07089999999999999,1.149292514625463,0.5656517073249303
SRY:P1P2,519,targeting,4.7073974609375,0.076,3.78369140625,0.179,3.0291748046875,0.356,4.0225830078125,0.135,3.6156005859375,0.205,4.5059814453125,0.067,4.786376953125,0.07,4.873779296875,0.076,3.672607421875,0.15,3.8143310546875,0.155,5.0831298828125,0.068,3.8720703125,0.135,5.2835693359375,0.052,4.3812255859375,0.086,2.441162109375,0.556,3.9981689453125,0.146,5.9842529296875,0.021,3.23388671875,0.268,4.5916748046875,0.086,5.34765625,0.037,4.251416015625,0.1462,0.835022922889114,0.6285336042497115
TCF4:P1P2,472,targeting,8.246826171875,0.007,7.7835693359375,0.007,7.227783203125,0.014,7.9107666015625,0.006,7.586181640625,0.008,7.8349609375,0.005,6.9771728515625,0.018,7.5494384765625,0.01,6.9791259765625,0.015,7.1669921875,0.015,7.9716796875,0.011,5.9183349609375,0.036,7.55517578125,0.012,8.1573486328125,0.01,6.6092529296875,0.026,8.081298828125,0.008,7.43505859375,0.012,6.9317626953125,0.021,8.26318359375,0.01,6.896240234375,0.018,7.454107666015625,0.01345,1.870954940112042,0.8723956613476284
ZNF572:P1P2,660,targeting,4.83642578125,0.045,4.1688232421875,0.077,5.365234375,0.018,5.2213134765625,0.026,5.4554443359375,0.017,5.0302734375,0.029,3.8721923828125,0.068,3.3468017578125,0.179,4.611328125,0.052,5.03759765625,0.033,4.623779296875,0.044,4.3818359375,0.043,3.56591796875,0.106,4.6822509765625,0.04,5.0430908203125,0.03,4.688720703125,0.04,3.51171875,0.125,4.35498046875,0.059,3.28515625,0.173,2.91357421875,0.214,4.399822998046875,0.0709,1.1492925146254627,0.643435205459428
OR13G1,486,negative control,1.7838134765625,0.883,2.593505859375,0.579,2.5498046875,0.586,2.2314453125,0.682,2.5169677734375,0.563,2.246826171875,0.649,2.734375,0.432,2.8916015625,0.475,1.8980712890625,0.825,2.139892578125,0.714,2.1170654296875,0.752,2.70947265625,0.478,2.5098876953125,0.546,2.02880859375,0.756,3.79638671875,0.229,2.541748046875,0.509,2.4442138671875,0.577,3.6595458984375,0.23,2.530029296875,0.597,3.13720703125,0.335,2.553033447265625,0.56985,0.24423182624945028,0.4070565045291791
NFKBID:P2,672,targeting,2.1297607421875,0.464,2.6812744140625,0.271,1.671630859375,0.708,2.0482177734375,0.494,1.88134765625,0.553,1.39599609375,0.815,1.3953857421875,0.828,2.5999755859375,0.287,1.7679443359375,0.649,2.14501953125,0.416,2.44189453125,0.351,2.2435302734375,0.391,1.761474609375,0.63,1.3480224609375,0.829,3.7020263671875,0.1,1.220703125,0.915,1.749267578125,0.634,2.2825927734375,0.377,2.7708740234375,0.265,2.429931640625,0.321,2.083343505859375,0.5149000000000001,0.2882686737143328,0.3187608831977605
ZNF536:P1P2,691,targeting,3.046142578125,0.196,3.2503662109375,0.141,2.229736328125,0.465,2.7926025390625,0.247,2.303466796875,0.406,3.05322265625,0.202,3.4210205078125,0.118,3.8597412109375,0.071,2.7391357421875,0.254,2.802490234375,0.247,3.44970703125,0.128,3.44921875,0.114,4.156982421875,0.061,2.9967041015625,0.169,3.3741455078125,0.148,2.897705078125,0.222,4.1875,0.06,3.3521728515625,0.111,3.832275390625,0.076,4.4140625,0.041,3.280419921875,0.17385,0.7598003247108414,0.5159294406873495
NONO:P1P2,253,targeting,23.504638671875,0.0,24.3284912109375,0.0,26.8486328125,0.0,24.7930908203125,0.001,26.89892578125,0.0,23.426025390625,0.0,21.5528564453125,0.001,21.9517822265625,0.0,24.6781005859375,0.0,26.247802734375,0.0,22.67919921875,0.0,25.1448974609375,0.0,19.62548828125,0.002,22.1531982421875,0.0,29.2349853515625,0.0,23.224853515625,0.0,19.493896484375,0.0,26.3455810546875,0.0,20.595458984375,0.0,20.158447265625,0.0,23.644317626953125,0.0002,3.677780705266081,1.3737267848295527
DMRT2:P1P2,870,targeting,2.0108642578125,0.345,2.416259765625,0.209,1.5660400390625,0.619,1.62158203125,0.552,2.17724609375,0.256,1.8031005859375,0.39,1.49365234375,0.593,2.6943359375,0.167,2.103515625,0.315,2.6297607421875,0.129,2.4444580078125,0.197,2.29345703125,0.232,1.4932861328125,0.583,1.403564453125,0.649,4.004150390625,0.032,1.3150634765625,0.704,1.5709228515625,0.554,1.982177734375,0.368,2.2581787109375,0.255,1.9835205078125,0.339,2.0632568359375,0.3744,0.4266525603430634,0.31455329267876236
PBX1:P1P2,1170,targeting,4.421142578125,0.005,5.4310302734375,0.001,5.1201171875,0.003,5.5838623046875,0.001,5.4388427734375,0.001,4.783447265625,0.003,5.4893798828125,0.0,5.8294677734375,0.0,5.6209716796875,0.001,5.953125,0.001,5.492919921875,0.001,6.6534423828125,0.0,4.200927734375,0.006,3.8197021484375,0.012,7.7933349609375,0.0,4.186279296875,0.01,4.60009765625,0.005,5.4073486328125,0.004,4.405029296875,0.003,5.466552734375,0.001,5.28485107421875,0.0029000000000000007,2.5361070110140926,0.7230327535060181
HSFX1:ENST00000370416.4,1646,targeting,1.4100341796875,0.31,1.33154296875,0.371,2.0867919921875,0.086,2.228515625,0.045,2.2369384765625,0.059,1.9918212890625,0.115,1.718505859375,0.162,1.42578125,0.307,1.593994140625,0.208,1.7733154296875,0.16,1.60400390625,0.231,1.91796875,0.1,1.5052490234375,0.261,1.927490234375,0.116,2.906982421875,0.019,1.6478271484375,0.204,1.1104736328125,0.522,2.104736328125,0.087,1.3199462890625,0.385,1.3406982421875,0.363,1.759130859375,0.20555000000000004,0.6870613909868646,0.24529814724063684
